genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,Foo Fighters,Come Alive,4P4s2KHOw0uISbLI3zkHtD,51,0.00154,0.389,310600,0.612,1.03e-05,E,0.116,-6.392,Major,0.0355,138.351,3/4,0.16
R&B,Lucas Coly,My Lil Shawty,1mYxSLhCvwZ3iohdvG2Rte,38,0.721,0.364,194616,0.748,0.0,C#,0.195,-7.237,Minor,0.514,89.018,4/4,0.772
Dance,Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,67,0.0749,0.514,220947,0.683,2.64e-06,F,0.392,-5.099,Major,0.0367,159.814,4/4,0.575
Ska,Rx Bandits,Analog Boy,7oAnnd0NOwyJFS3N57btXn,25,0.1,0.578,253840,0.913,0.0,C#,0.25,-7.271,Minor,0.142,96.01,4/4,0.502
Hip-Hop,Rae Sremmurd,YNO,1UTdrjTrmIDKLADpcWnOWa,50,0.0933,0.747,324933,0.78,0.0,G,0.19,-4.351,Major,0.0395,104.982,4/4,0.169
Ska,Sublime,What Happened,4y15tYrvSv1c0HxFEJR3wl,47,0.000112,0.515,207853,0.718,0.0027,G,0.162,-7.241,Major,0.228,100.71,4/4,0.687
Rap,Tory Lanez,SHE tOLd Me,39OsanyhSbUZIYjPPNeeO6,61,0.0217,0.435,204427,0.691,0.0,F#,0.255,-6.322,Minor,0.324,149.595,4/4,0.533
Children’s Music,LCD Soundsystem,Someone Great,2VGDntFPvgvqSiUf9ITEfW,60,0.0418,0.722,390013,0.894,0.00374,G,0.11,-5.903,Major,0.0325,113.003,4/4,0.396
Children’s Music,Movements,Suffer Through,3tNScF4XZyN4vVwuvgxOlR,48,6.37e-05,0.362,284627,0.916,0.0434,A#,0.052,-6.38,Minor,0.0418,148.024,4/4,0.219
Children’s Music,O Rappa,Reza vela,4MIdFEFOfYjcWwiydGJH3F,1,0.13,0.213,259507,0.946,0.0,B,0.968,-5.116,Minor,0.274,190.933,4/4,0.331
Rock,Damien Rice,Older Chests,7FCYixd46BlSiO2memrsPo,55,0.894,0.507,282067,0.129,0.0026,C,0.0983,-15.846,Major,0.031,110.887,4/4,0.158
Soundtrack,James Newton Howard,The Thestral Chase,1BHAhTsdf1i1mD37mKYQKa,43,0.749,0.0891,484747,0.193,0.924,C#,0.0871,-15.542,Major,0.0402,81.114,3/4,0.0352
Rock,Leo Sayer,You Make Me Feel Like Dancing - Remastered,6gTrbqZnyljwXdYQTyBkSx,53,0.0848,0.728,219467,0.718,0.0,G#,0.0579,-5.281,Minor,0.0501,95.922,4/4,0.733
Jazz,Leprous,Rewind,12NwYmQT1Mm7gkrCjIuq0d,43,0.000125,0.252,427320,0.903,0.497,C,0.133,-6.297,Minor,0.0972,193.915,4/4,0.182
Reggae,Damian Marley,Party Time,7sqdeBH06y0C3lHWVkK5HK,29,0.0545,0.617,252293,0.76,0.0,C,0.152,-8.399,Major,0.207,200.23,4/4,0.736
Reggae,Damian Marley,Intro,5Jfm4plmJYQQKt5I6RdMz8,40,0.335,0.458,97893,0.741,0.0,C#,0.135,-10.584,Major,0.39,80.336,4/4,0.192
Electronic,Aphex Twin,54 Cymru Beats,4Mkyor4q868wX93Vg3z1eX,31,0.0161,0.632,366907,0.967,0.702,C#,0.334,-6.042,Major,0.103,168.013,4/4,0.404
Anime,川田まみ,Contrail ~軌跡~,12legvxzDT4wc6yJomW1IM,19,0.164,0.319,279147,0.879,0.0,C,0.256,-5.22,Major,0.169,83.636,4/4,0.508
World,Colleen,Captain Of None,2qwaRVGyn7zdIFPbhKXmEm,40,0.977,0.855,357282,0.381,0.812,C,0.0938,-12.339,Major,0.0489,104.714,4/4,0.348
R&B,Mount Kimbie,Blue Train Lines,5MZbUlBSqkRJkc0nxp730C,56,0.249,0.405,250151,0.695,0.00703,D,0.22,-10.864,Minor,0.0369,169.971,4/4,0.257
Children’s Music,Limp Bizkit,Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,73,0.00506,0.599,213760,0.932,0.0,A,0.269,-3.328,Major,0.18,96.234,4/4,0.692
Blues,Sir Charles Jones,Pop That Coochie,4mCc5hPIqlYFbtSI0Ri4h8,20,0.0644,0.906,243333,0.398,0.0,F,0.0825,-13.823,Major,0.0411,105.955,4/4,0.873
Country,Kenny Chesney,Some Town Somewhere,7APu28G8rBFxpe6w50D9WP,40,0.0924,0.525,169920,0.806,0.0,F,0.274,-3.438,Major,0.037,143.941,4/4,0.923
Rock,Chuck Berry,Run Rudolph Run - Single Version,2pnPe4pJtq7689i5ydzvJJ,63,0.788,0.688,165733,0.711,2.64e-05,G,0.0683,-10.453,Minor,0.0832,152.277,4/4,0.935
Alternative,Starset,Die For You,4cExQhQ0i34yZcoDsHFMV6,55,0.00591,0.152,317440,0.795,0.0,D,0.273,-6.408,Minor,0.0714,75.02,4/4,0.162
Reggaeton,Ñejo & Dalmata,No Necesito,75wlqiEzb6V0PbWyU66Va8,48,0.265,0.773,210034,0.632,0.0898,A,0.0868,-5.621,Minor,0.0689,92.002,4/4,0.97
Comedy,Bill Hicks,She's a Woman,3m4RyTiH6unNi24uRG4ecA,21,0.97,0.624,195991,0.0939,8.95e-05,E,0.108,-19.788,Major,0.0512,114.735,4/4,0.419
Indie,Cat Power,The Greatest,6CAG3rBGPTAinoqgVD7fBJ,61,0.738,0.508,202560,0.362,0.000998,C,0.0922,-9.688,Major,0.0262,107.459,4/4,0.328
Soul,Attom,Dive (feat. Cosmos & Creature),1Aer4G9rkyM8FxcgUq5TTt,36,0.104,0.575,193714,0.787,4.93e-05,C,0.0864,-4.838,Major,0.0333,139.947,4/4,0.246
Country,Cole Swindell,Six Pack Lines,2RK2lnWzWhdXzPP5scd78T,39,0.0159,0.358,226960,0.912,0.0,C,0.0779,-3.311,Major,0.108,156.044,4/4,0.392
Blues,Willie Mitchell,Breaking Point,1UWR8i4pOG0lVrievopSzy,31,0.587,0.725,184533,0.606,0.891,A,0.103,-7.571,Major,0.0259,96.244,4/4,0.948
Soundtrack,Carter Burwell,How Deep,5FeIjkbReW4EIRWAkJcaJT,35,0.958,0.105,131506,0.107,0.817,C,0.119,-17.618,Major,0.0389,168.902,5/4,0.0921
Rap,Yella Beezy,What I Did (feat. Kevin Gates),5o4Kal1PbEg8VbVjDoCx80,61,0.000397,0.449,285264,0.684,0.0,E,0.366,-7.309,Minor,0.219,122.935,4/4,0.304
World,Karunesh,Monsoon's Dance,1TzFxNGNwc3T5OHhEPSYie,39,0.365,0.442,417093,0.407,0.914,A,0.0975,-13.774,Minor,0.0351,81.024,4/4,0.157
Hip-Hop,NxWorries,Starlite,0AnLCkvhn3HUYkws8rgklp,47,0.364,0.418,203947,0.787,0.0,F,0.106,-7.528,Major,0.295,141.693,4/4,0.736
Hip-Hop,KirbLaGoop,I Can't Feel My Face (feat. Lil Peep & Mackned),2DciXUNQQYGCHP7eJmz3GD,51,0.17,0.863,195902,0.403,0.0,A,0.438,-8.401,Minor,0.335,139.952,4/4,0.238
Children’s Music,Starset,My Demons,3Xfg7AegXaDLoD5GOUMf2e,65,0.00768,0.274,288036,0.652,6.42e-05,F,0.108,-6.196,Minor,0.0625,173.009,4/4,0.1
Soundtrack,Two Steps from Hell,His Brightest Star Was You,64IPGZwJdLLs4qBrE4eJH4,34,0.668,0.225,199598,0.444,0.943,G,0.06,-9.627,Minor,0.0357,118.779,4/4,0.0694
Children’s Music,Tantric,Astounded,0WBL72ulf4mkcflIO0W5cq,45,0.029,0.5,261760,0.858,2.91e-06,F#,0.322,-6.441,Major,0.0448,103.969,4/4,0.524
Blues,Etta James,Got My Mojo Working,0sU5nC6NADQeGntkzMSnmb,32,0.051,0.439,214560,0.783,7e-05,B,0.0925,-7.008,Minor,0.0689,207.259,4/4,0.728
Jazz,Vic Damone,After the Lights Go Down Low,1KnrrTK9UY22Bwv3p5DZxR,43,0.549,0.365,144200,0.37,0.0,G#,0.396,-10.784,Major,0.0332,70.696,4/4,0.571
Reggae,Groundation,Blues Away,4JGPglZplJsJEBRqcHiVKY,36,0.0119,0.792,294387,0.421,0.00112,A,0.212,-11.803,Major,0.123,145.407,4/4,0.556
Soundtrack,Jerry Goldsmith,A Start,1TfWvSC4WotQKftxShrVIg,32,0.896,0.193,148067,0.0711,0.937,G#,0.109,-24.276,Major,0.038,77.017,3/4,0.0388
Country,Drake White,Back To Free,0UZ7GTCrOaS39jnRuQbDiU,38,0.00545,0.5,237533,0.702,0.0,G,0.0994,-5.617,Major,0.0307,155.971,4/4,0.32
Ska,Los Pericos,Runaway,0ZLakHzHWqUIlkeDa4i8aC,68,0.0438,0.676,233268,0.731,1.26e-05,A,0.624,-5.253,Major,0.0368,150.151,4/4,0.812
Anime,Nobuo Uematsu,Fort Condor,28yjQxKRcDPPMvOYOjKUaa,28,0.54,0.643,240933,0.479,0.924,G,0.0711,-12.027,Minor,0.0394,122.251,4/4,0.602
Alternative,AFI,Miss Murder,0Ti2dlF2xLjXblvdU5fCxM,67,0.000213,0.309,206587,0.875,0.00168,C#,0.113,-4.49,Major,0.0488,143.526,4/4,0.725
Rap,MadeinTYO,Too Quick,26bagHWcawT0HA0TkUbG2a,60,0.221,0.841,183640,0.665,0.0,C#,0.277,-6.568,Minor,0.271,135.984,4/4,0.43
Classical,Claude Debussy,Debussy: Rêverie,22hfp3Bv3mdHvJW3xgq80h,37,0.995,0.366,232160,0.00612,0.899,D,0.0876,-33.308,Minor,0.0487,128.585,3/4,0.0618
Alternative,Molotov,Gimme Tha Power,6grtIVjVPuZWup0fIXF900,43,0.328,0.704,250640,0.661,0.0,C#,0.266,-9.026,Minor,0.0442,80.867,4/4,0.615
Jazz,The Contortionist,Language (Rediscovered),6i7zpTFUISfydLHZ7nSIHL,41,0.14,0.336,433194,0.646,0.136,C#,0.111,-8.023,Major,0.0286,132.065,4/4,0.0564
Anime,Nobuo Uematsu,"Fisherman's Horizon: Piano Collections Version (From ""Final Fantasy VIII"") [For Piano Solo]",3As1HTUDBTiTDbwnuICy4C,17,0.993,0.506,204288,0.0503,0.891,D#,0.133,-28.858,Major,0.056,87.399,4/4,0.134
Anime,Capcom Sound Team,ELECMAN STAGE,6gvpaTnURKmWdZMhZ3zlcW,18,0.276,0.515,93240,0.681,0.783,E,0.122,-8.392,Major,0.0424,75.008,5/4,0.867
Electronic,Oceanvs Orientalis,Postwar,13XjDrWT9cy3mqZ1AB33gA,36,0.044,0.671,384987,0.656,0.722,A#,0.102,-12.535,Minor,0.0416,113.005,4/4,0.214
Children's Music,Juice Music,Beautiful,0FmM6opTVmGs22KQKi8su7,0,0.928,0.571,245067,0.246,0.00128,F,0.106,-11.837,Minor,0.031,75.006,4/4,0.0506
Movie,Bruno Pelletier,"Ordinaire (Tiré du film ""Gabrielle"") [Version piano voix]",0qLXHMDvfsdoEpn4HK78CU,1,0.931,0.437,294533,0.216,2.75e-05,D,0.0795,-13.797,Minor,0.0396,79.501,4/4,0.146
Pop,Kehlani,Nunya (feat. Dom Kennedy),0tkmYNfaEaH9HpR59ApRtE,74,0.39,0.675,244688,0.71,0.0,C#,0.381,-4.027,Major,0.21,97.98,4/4,0.574
Hip-Hop,2Pac,They Don't Give A F**** About Us,4mfc9g4VHf8e7mVLiPEsrq,56,0.287,0.84,306200,0.739,0.0,E,0.342,-4.885,Minor,0.272,81.866,4/4,0.812
Comedy,Christopher Titus,Our Troops,5abZNiwtTQAEE3QKsAq8be,20,0.794,0.568,98880,0.939,0.0,E,0.735,-7.557,Major,0.924,63.181,5/4,0.355
Children’s Music,Stone Sour,St. Marie,16815x8pHjZuPcpzzz4Bnn,57,0.174,0.537,267400,0.415,0.0,F#,0.386,-7.996,Major,0.0263,139.964,4/4,0.421
Blues,Muddy Waters,The Blues Had a Baby and They Named It Rock and Roll,0uqCSaw89DrglZ8LTgMfvM,29,0.492,0.555,214733,0.883,0.669,D,0.744,-8.052,Major,0.0463,114.172,4/4,0.759
Soundtrack,Ennio Morricone,Four Interludes,6rDvvVOcodd77qqRntZIX2,30,0.916,0.07,116133,0.0476,0.57,A#,0.0918,-27.667,Major,0.0441,68.385,4/4,0.0694
Movie,Chorus,He Ganga Maiya Tori,3BBFmN70LsjQeDvau4IS9o,0,0.91,0.419,77467,0.152,0.0,D#,0.28,-9.661,Major,0.065,90.348,3/4,0.349
Jazz,Cafe Jazz Deluxe,Private Singlewave,5NC6jyxkdSqahPnQTxozzN,37,0.969,0.743,70440,0.0819,0.882,A#,0.105,-25.264,Minor,0.0498,91.967,3/4,0.578
Anime,Ling tosite sigure,Mib126,7EPM8z9qssh2zq2qGWHIbA,18,0.000939,0.265,322173,0.678,0.0431,B,0.15,-6.583,Major,0.0828,93.481,4/4,0.354
Reggae,The Green,Chocolates & Roses,1bw3fTvPKyLKFIuJi84JUl,45,0.127,0.55,303013,0.295,0.0,C,0.0942,-11.751,Major,0.0472,131.089,4/4,0.29
Soundtrack,Randy Newman,Woody's A Star,5xCwjnZ6BRHFb839eAXGru,25,0.953,0.389,88707,0.154,0.885,G#,0.111,-14.076,Major,0.0335,104.078,4/4,0.0446
Soul,UMI,This Universe,2BCBJzP7PQ3QlI1lrPdOVX,47,0.484,0.618,188029,0.214,0.0,B,0.135,-11.209,Major,0.0749,116.947,4/4,0.326
Children’s Music,Bad Wolves,Learn To Live,6zROcM9OvgYBjvnOnJ6nHE,53,3.63e-06,0.452,220368,0.977,0.345,C#,0.136,-3.75,Major,0.0602,130.008,4/4,0.196
Ska,Rancid,Liberty and Freedom,4Buf2cxil1Fl3S1kRCNyeh,26,0.007,0.612,165307,0.846,4.39e-05,A,0.101,-6.46,Major,0.0877,166.076,4/4,0.636
World,Brian Eno,Mother Whale Eyeless - 2004 Digital Remaster,19oo11qMT4fsbRbMthDsxI,28,0.117,0.527,345880,0.556,0.00226,C,0.134,-10.798,Major,0.0299,117.528,4/4,0.663
Dance,Tamia,So into You,3c6afiysmB7OnxQzzSqRfD,64,0.0665,0.656,261867,0.479,0.00272,G,0.168,-7.055,Minor,0.0348,184.374,4/4,0.708
Anime,flumpool,Kimi Ni Todoke,5vswHbOuXtukiFMu4PLInk,41,0.0162,0.449,322587,0.872,0.0,B,0.188,-4.744,Major,0.0747,144.128,4/4,0.523
Soul,KeKe Wyatt,Tennessee Whiskey,2uPGRSAFR8qMBbhBnTj696,42,0.47,0.457,265000,0.44,3.79e-06,C,0.177,-7.391,Major,0.029,151.637,3/4,0.502
Jazz,Chris Standring,Bossa Blue,5aCmxMcIH2B8vs6zValyW8,40,0.628,0.771,281000,0.536,0.501,D,0.0822,-9.848,Minor,0.0475,100.009,4/4,0.414
World,River Valley Worship,Hope Has a Name (Runway Sessions),21NETHXF4RY7WjDv5n7YHY,33,0.207,0.525,256939,0.438,0.0,C#,0.0874,-9.222,Major,0.0352,135.986,4/4,0.108
World,Beats Antique,Tabla Toy,66cq0qoREhOuxDUm3T7O2A,30,0.104,0.714,307333,0.86,0.869,G,0.0806,-8.143,Major,0.0529,172.014,4/4,0.628
World,North Point InsideOut,On My Way Back Home,24wU1mElnVS1Aj066rjL5N,37,0.0238,0.556,217387,0.804,0.0,A#,0.0943,-5.601,Major,0.0416,113.789,4/4,0.233
Rap,Cardi B,Washpoppin,4GDhJN2w2fLMovXBvjWywV,57,0.0767,0.562,200229,0.637,0.0,D,0.616,-9.655,Major,0.386,111.814,5/4,0.645
Folk,Sandy Denny,It'll Take A Long Time,5Hc8WIK7qgBQ2vRSn19gG6,42,0.547,0.506,314800,0.4,0.474,F#,0.315,-9.327,Minor,0.026,127.879,4/4,0.353
Jazz,Omaure,Grapefruits,1SA6RVLLFvmiEywFVQX8tG,36,0.582,0.513,126000,0.57,0.104,A#,0.114,-9.967,Minor,0.123,92.624,4/4,0.696
World,36,Poekhali,5vBCDPYeHw7HQLU15rWYNX,29,0.719,0.167,470250,0.323,0.968,G,0.0591,-13.035,Major,0.04,113.93,1/4,0.0328
Alternative,Tonic,You Wanted More,4328LiswXNpXdT57eYFFJN,40,0.000744,0.369,231133,0.96,0.0,D,0.381,-4.467,Major,0.112,182.593,4/4,0.667
Dance,Enrique Iglesias,Escape,6KRi6CBUitENJB4HQbSVSD,51,0.033,0.778,208040,0.851,0.00106,B,0.152,-5.288,Major,0.0297,125.993,4/4,0.881
Country,Pure Prairie League,Let Me Love You Tonight,6vOMU2u38Z9Wru3CqPxcKs,41,0.451,0.526,167107,0.467,0.0,A#,0.0809,-12.187,Major,0.0465,155.744,3/4,0.687
Soul,Kyson,Clear Air,73YSYz8D9YBoU0OvNhYaVG,49,0.402,0.585,214709,0.344,0.000434,E,0.0758,-11.884,Minor,0.0368,78.728,4/4,0.0624
World,Tenth Avenue North,God Rest Ye Merry Gentlemen (feat. Sarah Reeves),5y5pMlMKwHKD8T2Q9Jx6B0,32,0.183,0.57,226373,0.388,1.92e-06,C#,0.12,-9.519,Minor,0.0295,90.002,4/4,0.228
Alternative,UMI,Ordinary,5Xhsf1DLA9j2pVyCbqjkLh,51,0.318,0.74,159907,0.666,5.4e-05,C,0.327,-5.082,Major,0.0441,105.978,4/4,0.756
World,Hillsong Worship,Seasons - Instrumental,2QBqNrXfqFf9PIVxa1HMXt,25,0.00491,0.369,276173,0.371,0.937,C,0.106,-11.552,Major,0.0291,146.006,3/4,0.109
Alternative,Zacari,Midas Touch,7dM1LXzErIt04ksmaMdDI3,44,0.0124,0.572,182924,0.682,0.0047,C#,0.219,-7.171,Minor,0.322,146.905,4/4,0.313
Ska,Brujeria,Lord Nazi Ruso,1mru07J4L6n81cgUr76aCP,26,0.00812,0.278,188115,0.984,5.54e-05,A,0.133,-5.363,Major,0.0802,94.724,4/4,0.249
Rap,Kevin Gates,Ain't Too Hard,2webzYYvam4POzSQV5CMxj,52,0.369,0.535,205707,0.637,0.0,F#,0.084,-6.799,Major,0.311,80.775,5/4,0.384
Hip-Hop,A Tribe Called Quest,Oh My God,6FI3RJ58Ztl0X1VtA6pVs9,55,0.0327,0.866,208840,0.698,0.0187,A#,0.108,-7.976,Minor,0.272,94.64,4/4,0.713
Children's Music,Groove Kid Nation,Funky Chicken,28qCn8e7hGk3pD2lFLC789,15,0.184,0.92,244974,0.626,1.49e-05,G#,0.433,-9.771,Major,0.22,117.019,4/4,0.814
Electronic,DJ Snake,Here Comes The Night - NGHTMRE Remix,3jKqyskNFx4OpnppbG31G7,41,0.0451,0.466,276000,0.909,3.24e-06,C#,0.22,-3.391,Major,0.0644,159.775,4/4,0.209
Rap,Andre Nickatina,Ayo For Yayo,3k8zx0tFrsWAvVHXeCBX2r,50,0.362,0.888,194320,0.83,0.0,B,0.106,-6.864,Minor,0.155,128.451,4/4,0.72
Indie,Thomston,The Shortchange,38Q0esC1cBceXOMigtCHSD,58,0.253,0.452,242573,0.442,0.00186,B,0.209,-8.71,Minor,0.071,150.12,4/4,0.264
R&B,Cuban Doll,Drug Dealer,0YxmGbzTbccIzD4BzLrSjH,46,0.0602,0.837,174232,0.852,0.0,F,0.106,-3.453,Major,0.18,97.497,4/4,0.462
Country,M. Ward,Chinese Translation,7IJlk42gDKt5dfSSLwtEsp,54,0.152,0.555,238600,0.726,0.000178,D,0.148,-8.939,Major,0.0368,107.719,4/4,0.505
R&B,Toni Braxton,You're Makin' Me High,5bJ796cOnGBzSN5bm4mwMj,59,0.0117,0.852,267440,0.563,1.96e-05,A#,0.119,-8.663,Minor,0.0377,92.112,4/4,0.893
Indie,Gabriel Garzón-Montano,6 8,5J409CCD03eO7CQ050fiGx,50,0.894,0.824,298781,0.136,0.0035,C,0.0765,-7.938,Major,0.0588,115.03,3/4,0.155
Soundtrack,Jóhann Jóhannsson,Xenolinguistics,2Dge9zwQPqBxsZMnIphwwD,34,0.835,0.0856,209457,0.0866,0.834,C,0.0929,-25.433,Major,0.0452,167.708,4/4,0.0339
Opera,Giuseppe Verdi,"""Già i Sacerdoti adunansi""",4uwMOlHVTSyNzYxWT3D2Ow,15,0.968,0.275,431337,0.219,9.84e-05,C#,0.0892,-14.731,Major,0.0484,166.903,3/4,0.142
Reggaeton,Daddy Yankee,Qué Vas a Hacer?,7McEcxA3Pp6iUZFePT3fS7,42,0.0123,0.769,199533,0.689,0.0188,A,0.104,-6.276,Minor,0.0877,92.019,4/4,0.591
Rap,Tory Lanez,DrIP DrIp Drip (feat. Meek Mill),6SPYOjTjqvidDI24Hy9lwX,73,0.162,0.71,230440,0.814,0.0,A#,0.16,-4.575,Major,0.0561,155.02,4/4,0.714
Country,Logan Mize,Somebody to Thank,5fKbYBhU4iTm81YTqpYa0t,59,0.0205,0.615,211225,0.675,0.0,D,0.111,-4.717,Major,0.0263,135.966,4/4,0.512
Classical,Bedřich Smetana,"Má Vlast, JB1:112: 2. Vltava",5P6ySmn4cxd3pF4BNeMOIG,28,0.855,0.124,766000,0.15,0.953,E,0.231,-17.591,Minor,0.0364,81.819,4/4,0.0623
Reggae,Chris Boomer,Coping (Acoustic),0QFvf3sMPR4SRmR3KYnEY4,3,0.388,0.763,199500,0.382,0.0,E,0.0434,-11.357,Minor,0.324,146.469,4/4,0.909
Children’s Music,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,2iPTESocncak2Q45oXzKOG,59,0.42,0.521,225760,0.921,0.0207,E,0.175,-2.744,Major,0.0382,96.51,4/4,0.707
Ska,Los Cafres,Suena la Alarma - Versión 25 Años,1KanGdKt9qQoZp5s3nOXyj,41,0.0184,0.757,221520,0.465,0.0,C#,0.0644,-7.112,Major,0.0516,90.979,4/4,0.945
Indie,Nick Mulvey,Imogen,0X61Ud5Uzv44RvY3s1SsuO,60,0.85,0.493,255533,0.584,0.000353,F,0.114,-6.894,Major,0.0311,86.909,4/4,0.234
Alternative,RINI,Aphrodite,10O8a7avmZlt7nZr7JyDwc,50,0.555,0.717,271000,0.298,0.00293,F#,0.0997,-9.237,Minor,0.0394,116.039,4/4,0.262
Rap,Quality Control,Um Yea,6XTetcNx1W6CKG0lSSnvrq,63,0.017,0.944,219227,0.494,0.0,D,0.108,-6.325,Major,0.27,133.069,4/4,0.202
Dance,Little Mix,The Cure (Stripped),0AHtRtFc0bZvnijTuKhfoX,58,0.772,0.74,107773,0.356,0.0,C,0.0693,-7.062,Minor,0.266,92.017,4/4,0.625
Movie,Joe York,I Think I'd Be Perfect For You,0ZC45HnzF2OMcVRnHBIjFi,16,0.896,0.453,134067,0.25,4.62e-05,A#,0.0948,-9.48,Major,0.028,84.906,3/4,0.316
Hip-Hop,Arcangel,Rojo,2SClq1uRSoSsP4sMYXlI0f,61,0.255,0.549,220360,0.738,0.0,D,0.126,-5.01,Major,0.275,101.671,3/4,0.186
Electronic,Getter,Bonesaw,6cTY0xqkerOK5gKWFy5h6G,27,0.000194,0.601,243857,0.969,0.776,D,0.409,-1.553,Major,0.185,139.911,4/4,0.198
Children's Music,Children Songs Company,The Last Dawn - Instrumental,7480glrU1DoFWHNH5UchtE,0,0.000246,0.602,250000,0.528,0.874,A,0.225,-10.515,Minor,0.0352,119.956,4/4,0.552
Reggae,Young Monks,Bad Bad Freddy,7jK8K1NBY2TdWBJdeQcfln,37,0.0113,0.548,228676,0.847,0.00351,D,0.418,-4.723,Major,0.107,169.987,4/4,0.894
Blues,Shovels & Rope,O' Be Joyful,2BH76TIFmTWXKnQxGlwfrG,41,0.297,0.663,148680,0.791,0.0,A,0.268,-5.749,Major,0.0958,135.033,4/4,0.512
Indie,Angelo De Augustine,Time,4oU6HYNtuW2DzjgyYrOy8J,56,0.907,0.477,236820,0.254,0.0118,D,0.106,-12.676,Major,0.0401,81.568,4/4,0.626
Ska,MxPx,Brokenhearted,5Cqbls60hB0zF21INQ8fiI,18,0.000252,0.576,129880,0.93,0.000131,C,0.22,-4.552,Major,0.0364,95.546,4/4,0.715
World,Planetshakers,I Came For You - Live,4j6vwPoHjCJC8TaySTY0uk,51,0.0342,0.269,445150,0.611,0.000108,D#,0.227,-8.364,Major,0.0401,152.21,4/4,0.138
Rock,Thomas Rhett,Gateway Love,1OlDnyauZ0kTdD7AhzoNJC,52,0.0704,0.685,206507,0.595,3.9e-06,C,0.0753,-7.083,Major,0.0453,91.01,4/4,0.596
Reggaeton,Mike Bahía,Tarde,2jERWMwxfeUroF7hJE24Qt,46,0.15,0.841,210733,0.627,0.0,D,0.0964,-6.024,Major,0.0399,95.974,4/4,0.689
Reggae,Vicente Garcia,She Prays,1eJHyTZrwZQy6B4Rp6qsO9,44,0.713,0.798,185467,0.46,5.69e-06,D,0.493,-8.922,Major,0.127,165.926,3/4,0.866
Folk,Aoife O'Donovan,The King Of All Birds,3X4VOeSsQs7knyH0Uztslz,44,0.333,0.468,236400,0.621,0.00473,A,0.115,-7.373,Major,0.0339,81.433,4/4,0.262
Opera,Plácido Domingo,Quiereme Mucho,4X5VPF4BtYhwNlQoJxiKPN,13,0.954,0.256,220413,0.393,0.421,F,0.0683,-10.529,Major,0.0352,127.306,4/4,0.197
Opera,Jean-Philippe Rameau,"Rameau: Nouvelles Suites de Pièces de Clavecin (1727), Suite in G Major, RCT 6: No. 3. Menuet I - Menuet II",3MMScOuO76LFjqzt3JXY56,39,0.802,0.318,229253,0.328,0.000855,F,0.124,-16.599,Major,0.034,116.916,4/4,0.752
Soul,ODIE,Faith,3arxPA32v1n0iWnOAHEBM3,46,0.17,0.579,190000,0.427,0.0144,C#,0.111,-11.486,Minor,0.0996,118.787,4/4,0.328
Rock,Wilson Pickett,Hey Jude,1MMp1H2Kib2BCDtdL5nL63,56,0.146,0.561,247733,0.385,0.000496,F#,0.171,-15.33,Major,0.0323,81.599,4/4,0.664
Blues,Jimi Hendrix,"Who Knows - Live At Filmore East, New York/1970/1997 Digital Remaster",4HPrUgoKToMGkq5vxVx2zG,36,0.149,0.52,578827,0.607,0.0273,A#,0.716,-6.954,Minor,0.187,85.0,4/4,0.466
Soundtrack,James Newton Howard,I’m Not Your Ma - Bonus Track,0QV6dWw28u93Z1Z111tTCo,30,0.521,0.227,124582,0.0296,0.962,A,0.199,-25.684,Major,0.0381,48.054,4/4,0.0292
Indie,Orange & Lemons,Hanggang Kailan - Umuwi Ka Na Baby,5UhpceEr5XmbVwyoIUIRnh,68,0.116,0.556,261867,0.674,2.19e-06,C,0.226,-5.563,Major,0.0296,146.433,4/4,0.399
R&B,Tone Stith,Oh My Gosh,3ZOXXyAjMXvOvjUaMqtShT,39,0.35,0.728,117764,0.615,0.00053,D#,0.154,-9.229,Major,0.174,167.902,4/4,0.7
Reggae,Lucky Dube,One Love (Live),24i8erdc6XVcLPlLiCZBfm,31,0.189,0.611,95533,0.712,0.0,A,0.866,-7.473,Major,0.0792,81.09,4/4,0.867
Children’s Music,DREAMERS,DRUGS,3a3X8tGK0xQNMhGWLrTO28,47,0.0051,0.596,191973,0.873,4.37e-06,G,0.138,-3.398,Major,0.0395,101.016,4/4,0.44
Children’s Music,Highly Suspect,Postres,3xaDEi3VzwYPYaRf1SwaZB,43,0.000129,0.488,152053,0.956,7.96e-06,A#,0.107,-3.816,Minor,0.0519,143.925,4/4,0.667
Anime,Ryuichi Sakamoto,release,03Enzchn3nciDhpczZU87z,13,0.898,0.204,137327,0.268,0.986,E,0.116,-16.878,Minor,0.0364,129.484,4/4,0.0386
Soul,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,12Y1GaS44vga0G3rUtjFAY,53,0.295,0.356,235467,0.355,0.000107,D#,0.151,-11.125,Minor,0.0341,69.271,4/4,0.653
Dance,Lady Gaga,The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,63,0.000343,0.581,320587,0.772,0.0191,A,0.11,-6.544,Major,0.0401,127.952,4/4,0.361
